,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1501,4606.0,0.0,58.0,23080.06,8.421514,10.0,0.0,0.0,2.347884,187.4847,616.2094946,3.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1502,9482.0,0.0,18.0,18703.92,9.760517,10.0,0.0,0.0,71.99928,232.652,6745.439598,3.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1503,3761.0,1.0,72.0,73952.76,15.99328,10.0,1.0,0.0,12.80172,182.4676,1403.146012,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1504,8756.0,0.0,35.0,14865.17,7.932636,14.0,1.0,1.0,63.90796,152.4624,6037.703682,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1505,3831.0,2.0,53.0,14908.11,7.799113,15.0,0.0,0.0,6.209949,197.484,1537.896278,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1506,6729.0,4.0,60.0,55474.59,7.280294,15.0,0.0,0.0,63.08587,217.4702,5742.488347,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1507,3833.0,2.0,23.0,8936.02,5.771475,16.0,0.0,0.0,7.413447,257.6549,1469.056257,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1508,3198.0,3.0,77.0,22342.54,9.714093,18.0,1.0,0.0,14.84017,149.989,1604.504838,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1509,2695.0,1.0,83.0,18549.91,15.31929,10.0,0.0,0.0,8.377189,240.1149,1133.808688,4.0,4.0,3.0,4.0,2.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1510,9283.0,4.0,44.0,28619.23,9.704564,13.0,1.0,0.0,59.36904,127.4958,5163.3129,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1511,7043.0,10.0,22.0,40272.14,2.500164,11.0,1.0,1.0,64.83209,242.6143,6310.076724,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1512,438.0,2.0,22.0,31843.16,18.39537758,11.0,2.0,0.0,14.16961729,169.944668,1624.799349,2.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1513,2968.0,0.0,74.0,25667.66,6.799101,12.0,0.0,0.0,4.367739,152.5104,924.895642,3.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1514,1932.0,2.0,51.0,32459.53,14.20149723,12.0,1.0,0.0,10.1127187,182.467607,1282.45127,4.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1515,5669.0,3.0,19.0,23399.32,12.01345,11.0,1.0,0.0,45.59475,159.9476,4652.920592,3.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,6496.0,4.0,73.0,31717.01,14.32472,15.0,1.0,0.0,57.83255,114.9658,4937.838244,2.0,3.0,2.0,3.0,5.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,6331.0,3.0,77.0,52290.12,9.799426,13.0,0.0,1.0,69.48178,172.4624,6035.567594,5.0,4.0,5.0,3.0,4.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1518,654.0,5.0,52.0,67828.98,13.32489174,13.0,4.0,0.0,2.451160296,149.984492,764.893446,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1519,4013.0,1.0,59.0,43660.04,14.66262,9.0,1.0,0.0,2.09057,184.9634,1028.550477,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1520,8089.0,0.0,20.0,11079.6,10.24287,4.0,2.0,1.0,68.22138,152.5022,6097.873428,4.0,6.0,5.0,3.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1521,5553.0,0.0,49.0,131647.5,9.740724,12.0,0.0,0.0,61.38199,162.447,5782.142746,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1522,6767.0,2.0,67.0,102823.4,10.5436,16.0,1.0,0.0,55.06671,222.65,5131.088734,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1523,6335.0,1.0,32.0,85844.61,13.2872,6.0,0.0,0.0,60.07014,195.0062,5338.013529,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1524,7767.0,3.0,51.0,18078.02,10.32042,13.0,1.0,0.0,54.55234,212.6415,5561.852852,3.0,4.0,2.0,5.0,3.0,5.0,5.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1525,9066.0,8.0,87.0,80447.93,10.38714,17.0,2.0,0.0,65.33881,169.9928,5717.977095,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1526,8659.0,1.0,37.0,75451.72,10.56544,9.0,0.0,0.0,61.63116,252.624,5652.464417,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1527,4905.0,2.0,25.0,45427.7,9.030524,11.0,0.0,0.0,2.553094,164.9785,1258.112414,4.0,4.0,5.0,4.0,5.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1528,2593.0,4.0,23.0,44462.77,13.03399,10.0,1.0,0.0,19.26465,104.9643,2203.565459,3.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1529,6365.0,0.0,61.0,16382.76,7.172961,10.0,2.0,0.0,71.89548,139.9512,6510.261516,4.0,4.0,4.0,6.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1530,6838.0,4.0,61.0,29132.18,12.1769,11.0,1.0,0.0,65.52033,175.0211,5847.553618,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1531,5735.0,2.0,20.0,9516.26,8.533536,14.0,0.0,0.0,42.80596,255.1336,4784.796994,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1532,3946.0,3.0,70.0,63932.89,7.540891,12.0,1.0,0.0,11.38257,162.4937,1294.33801,3.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1533,538.0,4.0,25.0,31159.95,6.027816542,15.0,3.0,0.0,10.6312597,129.959755,1720.167182,5.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1534,5260.0,0.0,19.0,55419.79,12.23706,13.0,2.0,0.0,57.63594,174.9581,5717.290302,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1535,4824.0,0.0,31.0,7410.71,11.64621,13.0,0.0,1.0,11.99482,179.9656,1293.256696,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1536,1604.0,0.0,83.0,30334.52,14.89095018,16.0,1.0,0.0,3.954689282,162.493654,636.8514545,4.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1537,5569.0,0.0,78.0,40810.36,7.466966,11.0,3.0,0.0,71.03451,117.5015,5897.711605,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1538,5037.0,1.0,59.0,31904.93,12.43822,13.0,1.0,1.0,48.57163,197.5169,4549.293713,4.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1539,6909.0,0.0,72.0,38268.0,3.559159,11.0,2.0,0.0,57.53786,114.9658,4879.946762,3.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1540,3285.0,9.0,81.0,10881.57,9.797301,14.0,0.0,1.0,16.5488,204.961,1927.803648,3.0,3.0,4.0,3.0,3.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1541,5539.0,2.0,46.0,54079.21,7.362249,12.0,1.0,0.0,59.6877,125.0073,5118.044271,3.0,3.0,2.0,4.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1542,3295.0,0.0,42.0,54417.19,4.879655,14.0,2.0,0.0,9.961602,167.4564,1086.270579,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1543,6307.0,4.0,84.0,7649.73,12.09466,10.0,1.0,1.0,62.32241,92.48802,5114.306191,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1544,8661.0,3.0,68.0,38284.67,12.54574,14.0,0.0,0.0,46.63416,182.4608,4271.125651,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1545,7931.0,1.0,70.0,27246.52,8.203522,12.0,2.0,1.0,65.51344,207.4811,5850.927531,3.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1546,1566.0,1.0,75.0,49518.71,9.622553575,15.0,2.0,1.0,11.45756486,127.478341,1526.143641,5.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1547,9119.0,0.0,32.0,26896.04,8.096864,15.0,0.0,0.0,58.57229,157.4698,4930.158658,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1548,9393.0,2.0,51.0,3710.56,7.786296,13.0,0.0,2.0,65.15995,172.4555,5804.098375,4.0,4.0,5.0,2.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1549,9456.0,2.0,61.0,78187.08,4.617674,16.0,0.0,0.0,45.5098,222.6281,4847.023011,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1550,2916.0,0.0,67.0,47375.49,11.62995,12.0,2.0,1.0,11.9781,245.175,1704.872057,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1551,5193.0,0.0,47.0,40906.5,17.27337,7.0,1.0,0.0,66.46762,222.6326,6516.610972,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1552,7220.0,1.0,79.0,12119.43,8.595822,11.0,3.0,0.0,52.96043,137.4686,4522.22905,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1553,987.0,9.0,41.0,4032.12,5.232014731,5.0,0.0,1.0,7.55918608,129.962093,1615.988955,5.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1554,7950.0,2.0,81.0,46320.17,13.4615,3.0,0.0,0.0,69.18745,149.989,6013.704356,4.0,4.0,3.0,3.0,6.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1555,2270.0,1.0,86.0,43824.26,9.086285,7.0,0.0,0.0,7.944389,212.6557,1237.129631,3.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1556,6091.0,1.0,38.0,26129.71,11.90577,9.0,0.0,0.0,45.62317,162.4676,4570.378779,4.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1557,5650.0,4.0,61.0,10568.63,14.19495,17.0,2.0,0.0,67.1766,129.9483,6247.6461,2.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1558,4546.0,3.0,32.0,41207.42,9.044706,13.0,1.0,0.0,17.95045,162.4538,2303.354723,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1559,126.0,2.0,68.0,95028.57,6.076260652,13.0,0.0,0.0,4.627672042,220.161527,1038.745378,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1560,2256.0,0.0,45.0,12233.26,7.309462,13.0,2.0,0.0,5.229738,102.4746,534.4791223,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1561,3040.0,2.0,78.0,75452.77,7.876098,13.0,1.0,0.0,2.10678,217.4725,589.198137,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1562,6885.0,2.0,19.0,70118.45,11.59568,7.0,1.0,0.0,44.34553,124.9643,3796.689783,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1563,4948.0,2.0,45.0,32955.23,12.21135,14.0,2.0,1.0,1.312447,137.5165,342.5038822,4.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1564,8631.0,1.0,57.0,58809.85,6.975702,15.0,0.0,2.0,62.78671,182.4608,5569.125917,5.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1565,5080.0,1.0,56.0,31670.94,9.311366,13.0,2.0,1.0,61.79462,147.4421,5311.978852,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1566,7156.0,3.0,87.0,64541.1,10.89199,18.0,0.0,0.0,71.35208,200.1323,6816.033585,3.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1567,9773.0,0.0,44.0,17324.98,6.669277,8.0,2.0,0.0,60.45224,172.4404,5743.829083,5.0,4.0,6.0,3.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1568,9642.0,6.0,73.0,15411.74,9.979656,11.0,1.0,0.0,70.30088,137.4392,6060.997249,3.0,5.0,2.0,4.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1569,6682.0,1.0,43.0,33590.24,13.34835,16.0,1.0,0.0,50.4403,255.1555,4918.917802,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1570,3225.0,1.0,71.0,12457.3,10.56362,12.0,1.0,0.0,5.902195,159.9512,605.1321701,2.0,4.0,2.0,7.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1571,3740.0,2.0,81.0,68426.04,9.128286,12.0,2.0,0.0,16.55879,257.6513,2509.367174,5.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1572,7369.0,0.0,29.0,33140.57,7.638651,8.0,2.0,0.0,67.87033,182.4608,5964.398265,3.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1573,1909.0,1.0,53.0,18038.36,9.698184881,11.0,0.0,1.0,25.36784311,144.960655,2167.068284,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1574,285.0,1.0,69.0,36453.31,10.96553586,8.0,1.0,0.0,20.78013031,159.980465,1898.877878,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1575,7525.0,0.0,67.0,33202.57,8.5852,14.0,0.0,1.0,42.01051,194.9992,3879.472538,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1576,314.0,1.0,73.0,75866.75,10.11985468,11.0,0.0,0.0,7.661226872,92.488023,583.0259559,4.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1577,3327.0,2.0,33.0,30533.59,10.23625,12.0,1.0,1.0,7.685124,104.9781,1241.231205,3.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1578,1721.0,0.0,56.0,54109.79,7.276553998,10.0,1.0,0.0,1.789830613,204.963371,616.51937,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1579,968.0,4.0,41.0,20412.53,9.957228621,17.0,3.0,0.0,2.380500918,139.979239,754.4414431,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1580,458.0,1.0,36.0,10466.23,7.565105658,10.0,0.0,0.0,5.440398012,112.484375,589.9932647,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1581,680.0,1.0,76.0,114609.0,8.14229928,9.0,1.0,1.0,7.320050181,92.455141,954.4058631,5.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,2479.0,0.0,46.0,64898.06,9.779093,14.0,4.0,0.0,4.355677,242.6281,1002.004764,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1583,977.0,0.0,56.0,46257.12,8.539641939,12.0,1.0,0.0,3.857300987,154.975543,1202.670117,2.0,1.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1584,1960.0,2.0,32.0,15369.78,8.574863899,16.0,0.0,1.0,2.867284438,102.474625,527.3823713,5.0,4.0,4.0,3.0,4.0,4.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1585,8670.0,3.0,80.0,121986.8,11.16863,11.0,2.0,0.0,47.428,164.967,4715.545669,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1586,3984.0,4.0,62.0,57503.75,9.00959,10.0,1.0,0.0,3.199643,159.9805,577.5034833,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1587,3972.0,9.0,21.0,29973.85,10.3827,10.0,1.0,0.0,11.98109,222.65,1967.055899,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1588,1525.0,0.0,18.0,18426.49,14.39528085,10.0,1.0,1.0,2.170567319,112.455141,278.350323,4.0,4.0,4.0,2.0,5.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,2723.0,4.0,30.0,23089.13,12.33102,9.0,0.0,0.0,8.962034,159.965,1245.735579,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1590,4207.0,1.0,68.0,12114.71,7.95348,15.0,1.0,1.0,11.66425,139.965,1581.415147,4.0,5.0,5.0,6.0,2.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1591,9980.0,0.0,43.0,31178.25,4.223341,14.0,3.0,0.0,54.05623,172.4705,5260.340951,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1592,6434.0,0.0,45.0,46994.01,13.48181,7.0,2.0,1.0,65.62921,79.97886,5389.491157,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1593,58.0,1.0,58.0,14568.7,10.22013704,15.0,2.0,0.0,15.72071086,220.14775,1868.864027,3.0,5.0,3.0,2.0,4.0,5.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1594,1681.0,8.0,34.0,21101.14,8.190421561,14.0,0.0,1.0,12.18544178,232.652038,1991.187997,5.0,5.0,4.0,5.0,2.0,6.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1595,6071.0,4.0,73.0,13378.66,11.93102,13.0,1.0,0.0,57.38041,207.4974,5141.242839,2.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1596,9688.0,0.0,20.0,13623.33,9.77495,9.0,1.0,1.0,67.9711,149.9915,5999.97193,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1597,7366.0,0.0,66.0,21304.2,5.412992,19.0,1.0,0.0,44.60874,147.4738,3777.403759,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1598,8242.0,2.0,71.0,68803.52,10.77725,7.0,1.0,0.0,56.3981,159.9349,4899.24202,5.0,5.0,5.0,4.0,2.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
